# wavel(angs) energy(keV) xsect_ext(1.e-4) xsect_sca(1.e-4) xsect_abs(1.e-4)
15.378378378378379 0.8063268892794376 1.1317095671872703 0.5123458895757791 0.6193636776114912
15.384384384384385 0.8060121022838181 1.13222168621782 0.5124191845144652 0.6198025017033548
15.39039039039039 0.8056975609756097 1.1327325248125013 0.5124921752827136 0.6202403495297878
15.396396396396396 0.8053832650672909 1.1332420860101682 0.512564862489477 0.6206772235206912
15.402402402402402 0.8050692142717879 1.1337433762267815 0.5126282993520637 0.6211150768747178
15.408408408408409 0.804755408302475 1.1341870271230259 0.512619350299785 0.6215676768232409
15.414414414414415 0.8044418468731735 1.134629542306283 0.5126102704643762 0.622019271841907
15.42042042042042 0.80412852969815 1.1350709244551336 0.5126010600108992 0.6224698644442344
15.426426426426426 0.803815456492116 1.1355111762400145 0.5125917191043242 0.6229194571356904
15.432432432432432 0.8035026269702277 1.1359503003239921 0.51258224791013 0.6233680524138622
15.438438438438439 0.8031900408480839 1.136388299361864 0.512572646593935 0.623815652767929
15.444444444444445 0.8028776978417266 1.1368251760012011 0.512562915321934 0.624262260679267
15.45045045045045 0.8025655976676385 1.1372609328819974 0.5125530542603963 0.624707878621601
15.456456456456456 0.8022537400427433 1.1376955726364943 0.5125430635760526 0.6251525090604417
15.462462462462462 0.8019421246844047 1.138129097888672 0.5125329434357571 0.6255961544529149
15.468468468468469 0.8016307513104252 1.1385615112559198 0.5125226940066804 0.6260388172492394
15.474474474474475 0.8013196196390452 1.1389928153476487 0.5125123154564691 0.6264804998911796
15.48048048048048 0.8010087293889427 1.1394230127656302 0.5125018079528137 0.6269212048128164
15.486486486486486 0.8006980802792322 1.1398521061043116 0.5124911716638914 0.6273609344404204
15.492492492492492 0.8003876720294631 1.1402800979506944 0.5124804067580089 0.6277996911926854
15.498498498498499 0.8000775043596201 1.140694187948099 0.512470955234195 0.6282232327139041
15.504504504504505 0.799767576990122 1.1409658799723172 0.512477262171647 0.6284886178006703
15.51051051051051 0.7994578896418199 1.1412367504580485 0.5124833620186237 0.6287533884394249
15.516516516516516 0.7991484420359977 1.1415068012816896 0.512489255241764 0.6290175460399255
15.522522522522522 0.7988392338943703 1.1417760343150247 0.5124949423068624 0.6292810920081623
15.528528528528529 0.7985302649390834 1.1420444514248698 0.5125004236786987 0.6295440277461709
15.534534534534535 0.7982215348927122 1.14231205447247 0.512505699820927 0.6298063546515432
15.54054054054054 0.7979130434782609 1.1425788453146115 0.5125107711962376 0.6300680741183741
15.546546546546546 0.7976047904191618 1.1428448258027424 0.512515638266277 0.6303291875364654
15.552552552552552 0.797296775439274 1.1431099977834145 0.5125203014916934 0.6305896962917212
15.558558558558559 0.7969889982628836 1.1433743630985265 0.5125247613322347 0.6308496017662918
15.564564564564565 0.7966814586147019 1.1436379235845326 0.5125290182464656 0.6311089053380672
15.57057057057057 0.796374156219865 1.1439006810739059 0.5125330726921264 0.6313676083817794
15.576576576576576 0.7960670908039329 1.1441626373931828 0.5125369251258706 0.6316257122673122
15.582582582582582 0.7957602620928889 1.1444237943645987 0.5125405760034155 0.6318832183611832
15.588588588588589 0.795453669813138 1.1446841538054935 0.5125440257794756 0.6321401280260179
15.594594594594595 0.7951473136915077 1.1449437175281334 0.5125472749079342 0.6323964426201992
15.6006006006006 0.7948411934552454 1.1452493020857704 0.5125900615534381 0.6326592405323322
15.606606606606606 0.7945353088320184 1.1455619902677774 0.5126393514822395 0.632922638785538
15.612612612612612 0.7942296595499134 1.1458737891106328 0.5126883590228115 0.6331854300878212
15.618618618618619 0.7939242453374351 1.1461847006232795 0.5127370848004873 0.6334476158227922
15.624624624624625 0.7936190659235057 1.1464947268083223 0.5127855294389564 0.6337091973693659
15.63063063063063 0.793314121037464 1.1468038696598764 0.5128336935587037 0.6339701761011728
15.636636636636636 0.7930094104090648 1.147112131168445 0.5128815777768101 0.6342305533916348
15.642642642642642 0.7927049337684777 1.1474195133211236 0.5129291827098168 0.6344903306113067
15.64864864864865 0.7924006908462866 1.147726018099749 0.5129765089745065 0.6347495091252425
15.654654654654655 0.7920966813734893 1.1480316474809147 0.5130235571866021 0.6350080902943125
15.66066066066066 0.7917929050814957 1.1483364034361023 0.5130703279600807 0.6352660754760217
15.666666666666666 0.7914893617021277 1.14864028793129 0.5131168219076526 0.6355234660236374
15.672672672672672 0.7911860509676183 1.1489433029272837 0.5131630396408736 0.6357802632864102
15.67867867867868 0.7908829726106109 1.1492454503795166 0.5132089817696228 0.6360364686098938
15.684684684684685 0.7905801263641584 1.149546732238792 0.5132546489025952 0.6362920833361968
15.69069069069069 0.7902775119617225 1.1498471504497405 0.5133000416467249 0.6365471088030155
15.696696696696696 0.7899751291371723 1.1501498323154473 0.5133448311826153 0.6368050011328319
15.702702702702704 0.7896729776247848 1.150455978299395 0.5133888926010377 0.6370670856983573
15.70870870870871 0.7893710571592429 1.1507612533428841 0.5134326839719258 0.6373285693709584
15.714714714714715 0.7890693674756354 1.1510656594029085 0.513476205890153 0.6375894535127554
15.72072072072072 0.7887679083094556 1.1513691984315106 0.5135194589487984 0.6378497394827123
15.726726726726726 0.7884666793966011 1.15167187237581 0.5135624437397573 0.6381094286360526
15.732732732732734 0.7881656804733727 1.1519736831770193 0.5136051608535305 0.6383685223234888
15.73873873873874 0.7878649112764738 1.1522746327717865 0.5136476108795809 0.6386270218922057
15.744744744744745 0.7875643715430096 1.1525747230915933 0.5136897944056332 0.63888492868596
15.75075075075075 0.7872640610104862 1.1528739560624863 0.5137317120182452 0.6391422440442411
15.756756756756756 0.7869639794168096 1.1531723336056332 0.5137733643028398 0.6393989693027934
15.762762762762764 0.7866641265002857 1.153469857636907 0.5138147518435258 0.6396551057933811
15.76876876876877 0.7863645019996192 1.1537665300675437 0.513855875222517 0.6399106548450268
15.774774774774775 0.7860651056539121 1.1540623528030873 0.5138967350213772 0.64016561778171
15.78078078078078 0.7857659372026642 1.1543573277440375 0.5139373318204115 0.6404199959236261
15.786786786786786 0.7854669963857714 1.154651456786975 0.5139776661980241 0.640673790588951
15.792792792792794 0.7851682829435254 1.154944741822227 0.5140177387316537 0.6409270030905733
15.7987987987988 0.7848697966166127 1.1552539932437007 0.514055705761688 0.6411982874820127
15.804804804804805 0.7845715371461144 1.155567231471705 0.5140928857623255 0.6414743457093794
15.81081081081081 0.7842735042735043 1.1558795936336148 0.5141298134726131 0.6417497801610017
15.816816816816816 0.7839756977406493 1.1561910816929108 0.5141664894422874 0.6420245922506235
15.822822822822824 0.7836781172898082 1.156501697608509 0.514202914219779 0.64229878338873
15.82882882882883 0.7833807626636311 1.1568114433342114 0.5142390883517055 0.6425723549825058
15.834834834834835 0.7830836336051583 1.1571203208181 0.5142750123839458 0.6428453084341542
15.84084084084084 0.7827867298578198 1.157428332002626 0.5143106868615288 0.6431176451410973
15.846846846846846 0.7824900511654349 1.1577354788264114 0.5143461123278745 0.6433893664985368
15.852852852852854 0.7821935972722106 1.158041763221916 0.5143812893248031 0.643660473897113
15.85885885885886 0.7818973679227419 1.1583471871163789 0.5144162183939414 0.6439309687224375
15.864864864864865 0.7816013628620102 1.1586517524320796 0.5144509000753525 0.6442008523567271
15.87087087087087 0.7813055818353832 1.1589554610865471 0.5144853349073529 0.6444701261791942
15.876876876876876 0.7810100245886136 1.159258314991886 0.5145195234277259 0.6447387915641601
15.882882882882884 0.7807146908678388 1.1595603160544636 0.5145534661733254 0.6450068498811381
15.88888888888889 0.7804195804195804 1.1598614661766438 0.5145871636793563 0.6452743024972873
15.894894894894895 0.7801246929907425 1.160161767255362 0.5146206164794693 0.6455411507758926
15.9009009009009 0.7798300283286118 1.1605019800761207 0.5146946261433675 0.6458073539327533
15.906906906906906 0.779535586180857 1.1608449343036709 0.5147719826825206 0.6460729516211503
15.912912912912914 0.7792413662955274 1.1611869669241595 0.5148490179470827 0.6463379489770767
15.91891891891892 0.7789473684210526 1.161528079974486 0.5149257326268254 0.6466023473476606
15.924924924924925 0.7786535923062418 1.1618682754855256 0.515002127410959 0.6468661480745667
15.93093093093093 0.7783600377002828 1.1622075554840403 0.5150782029858232 0.6471293524982171
15.936936936936936 0.7780667043527417 1.1625459219910725 0.5151539600361535 0.647391961954919
15.942942942942944 0.7777735920135618 1.162883377021083 0.5152293992463504 0.6476539777747327
15.94894894894895 0.7774807004330634 1.1632199225833502 0.5153045212991999 0.6479154012841503
15.954954954954955 0.7771880293619424 1.1635555606837096 0.5153793268747837 0.6481762338089259
15.96096096096096 0.77689557855127 1.1638902933202695 0.5154538166524361 0.6484364766678334
15.966966966966966 0.7766033477524921 1.164224122485296 0.5155279913113627 0.6486961311739333
15.972972972972974 0.776311336717428 1.1645570501675648 0.5156018515277405 0.6489551986398243
15.97897897897898 0.7760195451982709 1.1648890783492702 0.5156753979754657 0.6492136803738044
15.984984984984985 0.7757279729475859 1.1652202090050618 0.5157486313292127 0.6494715776758492
15.99099099099099 0.7754366197183098 1.165550444104899 0.5158215522622729 0.6497288918426259
15.996996996996996 0.7751454852637507 1.1658797856133005 0.5158941614431862 0.6499856241701144
16.003003003003002 0.7748545693375868 1.166214098754171 0.5159658459372903 0.6502482528168806
16.00900900900901 0.7745638716938661 1.166548602909273 0.516037107636079 0.6505114952731941
16.015015015015017 0.7742733920870053 1.166882207023264 0.5161080616432869 0.6507741453799771
16.02102102102102 0.7739831302717901 1.16721491304579 0.516178708601591 0.6510362044441991
16.027027027027028 0.7736930860033726 1.1675467228916045 0.5162490491412264 0.6512976737503782
16.033033033033032 0.7734032590372729 1.1678776384583553 0.5163190838731908 0.6515585545851644
16.03903903903904 0.7731136491293765 1.1682076616707604 0.5163888133829662 0.6518188482877942
16.045045045045043 0.772824256035935 1.1685367945005614 0.5164582382531596 0.6520785562474019
16.05105105105105 0.772535079513564 1.1688650389374067 0.5165273591023469 0.6523376798350597
16.057057057057058 0.7722461193192444 1.1691923969578404 0.5165961765913377 0.6525962203665027
16.063063063063062 0.7719573752103197 1.1695188705234092 0.5166646913914539 0.6528541791319553
16.06906906906907 0.7716688469444962 1.1698444615890506 0.5167329041599823 0.6531115574290685
16.075075075075077 0.771380534279843 1.1701691721026606 0.5168008155465577 0.6533683565561029
16.08108108108108 0.7710924369747898 1.170493004001333 0.5168684262028701 0.6536245777984631
16.087087087087088 0.7708045547881276 1.1708159592160032 0.5169357367778424 0.6538802224381607
16.093093093093092 0.7705168874790073 1.1711380396733837 0.5170027479142887 0.6541352917590951
16.0990990990991 0.770229434806939 1.1714592472929792 0.5170694602539523 0.6543897870390268
16.105105105105103 0.7699421965317921 1.171790723672825 0.5171347030827619 0.6546560205900632
16.11111111111111 0.7696551724137931 1.1721305298839821 0.5171986831380792 0.6549318467459031
16.117117117117118 0.769368362213527 1.1724694333251007 0.5172623726630312 0.6552070606620695
16.123123123123122 0.7690817656919352 1.1728074359814256 0.5173257722761884 0.6554816637052372
16.12912912912913 0.7687953826103145 1.1731445398329143 0.5173888825952035 0.6557556572377107
16.135135135135137 0.7685092127303182 1.173480746854688 0.5174517042340759 0.656029042620612
16.14114114114114 0.7682232558139535 1.1738160590169455 0.5175142378055938 0.6563018212113517
16.147147147147148 0.7679375116235819 1.1741504782828294 0.5175764839223298 0.6565739943604996
16.153153153153152 0.7676519799219186 1.1744840066108035 0.5176384431947298 0.6568455634160736
16.15915915915916 0.7673666604720313 1.1748166459550364 0.5177001162308481 0.6571165297241883
16.165165165165163 0.7670815530373398 1.1751483982632618 0.5177615036377653 0.6573868946254965
16.17117117117117 0.7667966573816156 1.1754792654779358 0.5178226060221266 0.6576566594558092
16.177177177177178 0.7665119732689808 1.1758092495371328 0.5178834239880307 0.6579258255491022
16.183183183183182 0.7662275004639081 1.176138352373539 0.5179439581375849 0.658194394235954
16.18918918918919 0.7659432387312186 1.1764665759140855 0.518004209072779 0.6584623668413065
16.195195195195197 0.7656591878360837 1.1767939220807215 0.5180641773939951 0.6587297446867264
16.2012012012012 0.7653753475440223 1.1771203927908982 0.5181238636993574 0.6589965290915409
16.207207207207208 0.7650917176209003 1.1774459908135395 0.5181832689441928 0.6592627218693469
16.213213213213212 0.764808297832932 1.1777707512779765 0.5182424076240035 0.6595283436539728
16.21921921921922 0.7645250879466765 1.178094641945494 0.5183012660528351 0.659793375892659
16.225225225225223 0.7642420877290395 1.1784176647140872 0.5183598448232788 0.6600578198908085
16.23123123123123 0.7639592969472709 1.1787398214753764 0.5184181445271643 0.6603216769482121
16.237237237237238 0.7636767153689661 1.1790611141158938 0.5184761657550523 0.6605849483608415
16.243243243243242 0.7633943427620632 1.1793815445180083 0.5185339090957753 0.6608476354222329
16.24924924924925 0.7631121788948438 1.17970111455899 0.5185913751365285 0.6611097394224614
16.255255255255257 0.7628302235359319 1.1800198261108084 0.5186485644636971 0.6613712616471112
16.26126126126126 0.7625484764542937 1.1803376810403272 0.5187054776625019 0.6616322033778254
16.26726726726727 0.7622669374192357 1.1806546812108796 0.5187621153160292 0.6618925658948505
16.273273273273272 0.761985606200406 1.1809708284796008 0.5188184780062721 0.6621523504733285
16.27927927927928 0.7617044825677919 1.181286124699023 0.518874566314428 0.662411558384595
16.285285285285283 0.7614235662917206 1.1816005717170326 0.5189303808200245 0.662670190897008
16.29129129129129 0.7611428571428571 1.1819141713769512 0.5189859221008213 0.6629282492761299
16.2972972972973 0.7608623548922057 1.1822269255167477 0.5190411907337121 0.6631857347830354
16.303303303303302 0.760582059311107 1.1825388359694362 0.5190961872945158 0.6634426486749204
16.30930930930931 0.7603019701712392 1.182849904564511 0.5191509123572587 0.6636989922072523
16.315315315315317 0.7600220872446162 1.183154342287602 0.5191937077100394 0.6639606345775627
16.32132132132132 0.7597424103035879 1.1834424894271445 0.5192051224552927 0.6642373669718518
16.32732732732733 0.7594629391208386 1.1837298390120263 0.5192163459840178 0.6645134930280084
16.333333333333332 0.7591836734693879 1.1840163927816743 0.5192273786954502 0.664789014086224
16.33933933933934 0.7589046131225877 1.1843021524706632 0.5192382209878146 0.6650639314828486
16.345345345345343 0.7586257578541247 1.1845871198091709 0.5192488732592015 0.6653382465499693
16.35135135135135 0.7583471074380166 1.1848712965226067 0.5192593359063429 0.6656119606162638
16.35735735735736 0.7580686616486139 1.18515468433224 0.5192696093250797 0.6658850750071603
16.363363363363362 0.7577904202605983 1.1854372849545787 0.5192796939104816 0.666157591044097
16.36936936936937 0.7575123830489817 1.1857191001017657 0.5192895900571795 0.6664295100445862
16.375375375375377 0.7572345497891069 1.1860001314811999 0.5192992981584263 0.6667008333227735
16.38138138138138 0.7569569202566453 1.1862803807964282 0.5193088186068305 0.6669715621895976
16.38738738738739 0.7566794942275975 1.1865598497461092 0.5193181517943087 0.6672416979518004
16.393393393393392 0.7564022714782928 1.186838540024353 0.5193272981118132 0.66751124191254
16.3993993993994 0.7561252517853873 1.1871164533213197 0.5193362579495988 0.6677801953717208
16.405405405405407 0.7558484349258648 1.1873935913226976 0.5193450316966922 0.6680485596260055
16.41141141141141 0.7555718206770358 1.187669955709706 0.5193536197419539 0.6683163359677521
16.41741741741742 0.7552954088165355 1.1879455481590515 0.5193620224730606 0.6685835256859908
16.423423423423422 0.755019199122326 1.188231662217256 0.5193815521547992 0.6688501100624568
16.42942942942943 0.7547431913726923 1.1885454842422987 0.5194294243921759 0.6691160598501229
16.435435435435437 0.754467385346245 1.1888584694074718 0.5194770425535126 0.6693814268539593
16.44144144144144 0.7541917808219178 1.1891706195199114 0.5195244071702255 0.669646212349686
16.44744744744745 0.7539163775789665 1.189481936380736 0.5195715187729979 0.6699104176077383
16.453453453453452 0.7536411753969703 1.1897924217839226 0.5196183778910821 0.6701740438928404
16.45945945945946 0.7533661740558292 1.1901020775193507 0.5196649850501364 0.6704370924692143
16.465465465465467 0.753091373335765 1.1904109053723766 0.5197113407735849 0.6706995645987917
16.47147147147147 0.7528167730173199 1.1907189071247974 0.5197574455846709 0.6709614615401266
16.47747747747748 0.7525423728813558 1.1910260845538703 0.5198033000062793 0.6712227845475909
16.483483483483482 0.7522681727090544 1.1913324394321205 0.5198489045597754 0.6714835348723452
16.48948948948949 0.7519941722819159 1.1916379735281646 0.519894259765818 0.6717437137623465
16.495495495495497 0.7517203713817585 1.191942688605187 0.519939366143629 0.672003322461558
16.5015015015015 0.7514467697907189 1.1922465864232275 0.519984224211567 0.6722623622116605
16.50750750750751 0.7511733672912497 1.192549668736544 0.520028834486824 0.67252083424972
16.513513513513512 0.7509001636661211 1.1928519372956148 0.5200731974854266 0.6727787398101881
16.51951951951952 0.7506271586984185 1.1931533938458554 0.5201173137220846 0.6730360801237707
16.525525525525527 0.7503543521715428 1.1934540401289366 0.5201611837106943 0.6732928564182423
16.53153153153153 0.7500817438692098 1.193757058527624 0.5202068592303334 0.6735501992972908
16.53753753753754 0.7498093335754494 1.1941136579875176 0.5202873668578669 0.6738262911296508
16.543543543543542 0.7495371210746052 1.1944693541625386 0.5203675691559455 0.6741017850065931
16.54954954954955 0.7492651061513337 1.1948241489863425 0.5204474667505625 0.6743766822357801
16.555555555555557 0.748993288590604 1.1951780443873508 0.5205270602661672 0.6746509841211835
16.56156156156156 0.7487216681776973 1.1955310422889789 0.520606350325756 0.6749246919632229
16.56756756756757 0.7484502446982055 1.1958831446098652 0.5206853375510224 0.6751978070588427
16.573573573573572 0.7481790179380323 1.1962343532636617 0.5207640225624169 0.6754703307012447
16.57957957957958 0.7479079876833906 1.1965846701592837 0.5208424059788315 0.6757422641804522
16.585585585585587 0.7476371537208037 1.1969340972004574 0.5209204884178764 0.676013608782581
16.59159159159159 0.7473665158371041 1.1972826362863795 0.5209982704958696 0.6762843657905099
16.5975975975976 0.7470960738194318 1.1976302893110409 0.5210757528276916 0.6765545364833494
16.603603603603602 0.7468258274552361 1.1979770581641191 0.5211529360268982 0.676824122137221
16.60960960960961 0.7465557765322726 1.1983229447298607 0.5212298207057227 0.6770931240241381
16.615615615615617 0.7462859208386047 1.1986679508881801 0.5213064074748667 0.6773615434133133
16.62162162162162 0.7460162601626016 1.199012078513985 0.5213826969440396 0.6776293815699455
16.62762762762763 0.7457467942929383 1.1993553294775174 0.5214586897213768 0.6778966397561407
16.633633633633632 0.7454775230185954 1.1996977056441005 0.521534386413679 0.6781633192304216
16.63963963963964 0.7452084461288576 1.2000392088744205 0.5216097876264235 0.6784294212479969
16.645645645645647 0.744939563413314 1.2003576856262141 0.5216626981824343 0.6786949874437799
16.65165165165165 0.7446708746618576 1.2006594337870278 0.521699426097188 0.6789600076898398
16.65765765765766 0.7444023796646836 1.2009603793066161 0.5217359250744601 0.6792244542321559
16.663663663663662 0.7441340782122906 1.2012605238973761 0.521772195585097 0.6794883283122792
16.66966966966967 0.7438659700954783 1.2015598692672098 0.5218082380988427 0.6797516311683671
16.675675675675677 0.7435980551053483 1.2018584171196784 0.5218440530847194 0.6800143640349591
16.68168168168168 0.7433303330333033 1.2021561691540525 0.5218796410105849 0.6802765281434676
16.68768768768769 0.7430628036710455 1.2024531270652425 0.5219150023430886 0.680538124722154
16.693693693693692 0.7427954668105775 1.202749292544088 0.5219501375482504 0.6807991549958375
16.6996996996997 0.7425283222442007 1.20304466727671 0.5219850470909166 0.6810596201857934
16.705705705705707 0.7422613697645155 1.2033392529455043 0.5220197314349929 0.6813195215105114
16.71171171171171 0.7419946091644205 1.2036330512281896 0.5220541910434251 0.6815788601847645
16.71771771771772 0.7417280402371115 1.203926063798319 0.5220884263780258 0.6818376374202931
16.723723723723722 0.7414616627760819 1.204218292325047 0.5221224378999179 0.6820958544251292
16.72972972972973 0.7411954765751212 1.2045097384738184 0.5221562260690484 0.6823535124047698
16.735735735735737 0.7409294814283149 1.2048004039058164 0.522189791344384 0.6826106125614323
16.74174174174174 0.7406636771300449 1.205090290277506 0.5222231341839668 0.6828671560935393
16.74774774774775 0.7403980634749865 1.2053793992414317 0.5222562550450213 0.6831231441964104
16.753753753753752 0.7401326402581108 1.205667732446132 0.5222891543835494 0.6833785780625826
16.75975975975976 0.7398674072746819 1.2060294841672445 0.5223849054733102 0.6836445786939344
16.765765765765767 0.7396023643202578 1.2064024971496554 0.5224906679297918 0.6839118292198636
16.77177177177177 0.7393375111906894 1.2067745948648498 0.5225960894008745 0.6841785054639753
16.77777777777778 0.7390728476821192 1.2071457792361502 0.5227011705718182 0.684444608664332
16.783783783783782 0.7388083735909823 1.2075160521814798 0.5228059121263776 0.6847101400551022
16.78978978978979 0.7385440887140047 1.207885415614038 0.5229103147471345 0.6849751008669034
16.795795795795797 0.738279992848203 1.208253871442494 0.5230143791151013 0.6852394923273927
16.8018018018018 0.7380160857908847 1.2086214215706552 0.5231181059096037 0.6855033156610515
16.80780780780781 0.7377523673396462 1.2089880678975344 0.5232214958086215 0.6857665720889129
16.813813813813812 0.7374888372923737 1.2093538123170509 0.523324549488865 0.6860292628281859
16.81981981981982 0.7372254954472415 1.2097186567192497 0.5234272676255187 0.6862913890937311
16.825825825825827 0.7369623416027127 1.2100826029890002 0.5235296508922263 0.6865529520967738
16.83183183183183 0.736699375557538 1.2104456530064291 0.5236316999610858 0.6868139530453434
16.83783783783784 0.7364365971107543 1.21080780864686 0.5237334155031634 0.6870743931436966
16.843843843843842 0.7361740060616866 1.2111690717810775 0.5238347981878199 0.6873342735932576
16.84984984984985 0.7359116022099447 1.211529444275712 0.5239358486829279 0.6875935955927842
16.855855855855857 0.7356493853554248 1.2118889279921217 0.5240365676549084 0.6878523603372132
16.86186186186186 0.735387355298308 1.21224752478707 0.5241369557691785 0.6881105690178915
16.86786786786787 0.7351255118390599 1.2126052365129907 0.5242370136894492 0.6883682228235415
16.873873873873872 0.7348638547784303 1.2131226387773804 0.5244976600591923 0.688624978718188
16.87987987987988 0.7346023839174524 1.2136601603118022 0.5247790237223429 0.6888811365894595
16.885885885885887 0.7343410990574425 1.2141965305251485 0.5250597873366981 0.6891367431884503
16.89189189189189 0.7340800000000001 1.2147317516619687 0.5253399519699853 0.6893917996919834
16.8978978978979 0.7338190865470055 1.215265825961823 0.5256195186879484 0.6896463072738745
16.903903903903903 0.7335583585006218 1.2157987556595262 0.5258984885548994 0.6899002671046269
16.90990990990991 0.7332978156632924 1.2163305429846807 0.5261768626337301 0.6901536803509507
